"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","yes_date","yeartype","water_year","dowy","summer_year","dosy","phenophase","functional_type","first_yes","year"
8496,46.328629,-96.061256,388,"MN",156,"Cirsium","arvense","Canada thistle","Plantae",25771,501,"Open flowers",2019,7,10,191,2458675,14,2019,9,28,271,2458755,22,2019-07-10,"calendar",NA,NA,NA,NA,"Open flowers","Forb",191,2019
8496,46.328629,-96.061256,388,"MN",36,"Syringa","vulgaris","common lilac","Plantae",25773,205,"Open flowers (lilac)",2019,5,26,146,2458630,8,2019,5,31,151,2458635,19,2019-05-26,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",146,2019
8496,46.328629,-96.061256,388,"MN",36,"Syringa","vulgaris","common lilac","Plantae",25773,206,"Full flowering (lilac)",2019,5,31,151,2458635,5,2019,5,31,151,2458635,19,2019-05-31,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",151,2019
8496,46.328629,-96.061256,388,"MN",36,"Syringa","vulgaris","common lilac","Plantae",25773,373,"Breaking leaf buds (lilac/honeysuckle)",2019,4,20,110,2458594,19,2019,4,20,110,2458594,5,2019-04-20,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",110,2019
8496,46.328629,-96.061256,388,"MN",994,"Rhus","glabra","smooth sumac","Plantae",25775,371,"Breaking leaf buds",2019,5,18,138,2458622,8,2019,5,31,151,2458635,19,2019-05-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",138,2019
8496,46.328629,-96.061256,388,"MN",994,"Rhus","glabra","smooth sumac","Plantae",25775,471,"Falling leaves",2019,9,28,271,2458755,22,2019,10,20,293,2458777,12,2019-09-28,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",271,2019
8496,46.328629,-96.061256,388,"MN",994,"Rhus","glabra","smooth sumac","Plantae",25775,498,"Colored leaves",2019,9,6,249,2458733,19,2019,10,20,293,2458777,12,2019-09-06,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",249,2019
8496,46.328629,-96.061256,388,"MN",994,"Rhus","glabra","smooth sumac","Plantae",25775,501,"Open flowers",2019,7,10,191,2458675,14,2019,7,26,207,2458691,10,2019-07-10,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",191,2019
8496,46.328629,-96.061256,388,"MN",2,"Acer","negundo","boxelder","Plantae",25776,371,"Breaking leaf buds",2019,4,25,115,2458599,NA,2019,5,1,121,2458605,9,2019-04-25,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",115,2019
8496,46.328629,-96.061256,388,"MN",2,"Acer","negundo","boxelder","Plantae",25776,471,"Falling leaves",2019,9,28,271,2458755,22,2019,10,20,293,2458777,12,2019-09-28,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",271,2019
8496,46.328629,-96.061256,388,"MN",2,"Acer","negundo","boxelder","Plantae",25776,498,"Colored leaves",2019,9,6,249,2458733,19,2019,10,20,293,2458777,12,2019-09-06,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",249,2019
8496,46.328629,-96.061256,388,"MN",2,"Acer","negundo","boxelder","Plantae",25776,501,"Open flowers",2019,5,1,121,2458605,6,2019,5,10,130,2458614,8,2019-05-01,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",121,2019
8496,46.328629,-96.061256,388,"MN",245,"Poecile","atricapillus","black-capped chickadee","Animalia",25781,310,"Fruit/seed consumption",2019,1,20,20,2458504,NA,2019,5,18,138,2458622,8,2019-01-20,"calendar",NA,NA,NA,NA,"Feeding","Bird",20,2019
8496,46.328629,-96.061256,388,"MN",421,"Thamnophis","sirtalis","common gartersnake","Animalia",25782,355,"Individuals on land (rock/log)",2019,4,20,110,2458594,NA,2019,4,20,110,2458594,5,2019-04-20,"calendar",NA,NA,NA,NA,"Adults observed","Reptile",110,2019
8496,46.328629,-96.061256,388,"MN",396,"Danaus","plexippus","monarch","Animalia",25783,327,"Adults",2019,7,13,194,2458678,17,2019,9,6,249,2458733,22,2019-07-13,"calendar",NA,NA,NA,NA,"Adults observed","Insect",194,2019
8496,46.328629,-96.061256,388,"MN",352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,292,"Live individuals",2019,5,10,130,2458614,NA,2019,9,6,249,2458733,22,2019-05-10,"calendar",NA,NA,NA,NA,"Adults observed","Bird",130,2019
8496,46.328629,-96.061256,388,"MN",352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,312,"Flower visitation",2019,6,26,177,2458661,7,2019,6,26,177,2458661,14,2019-06-26,"calendar",NA,NA,NA,NA,"Feeding","Bird",177,2019
8417,39.184319,-120.122032,1909,"CA",17,"Fragaria","virginiana","Virginia strawberry","Plantae",25803,501,"Open flowers",2019,6,6,157,2458641,NA,2019,7,13,194,2458678,7,2019-06-06,"calendar",NA,NA,NA,NA,"Open flowers","Semi-evergreen forb",157,2019
5951,45.407852,-93.199257,275,"MN",873,"Fraxinus","nigra","black ash","Plantae",25814,371,"Breaking leaf buds",2019,5,14,134,2458618,NA,2019,5,14,134,2458618,NA,2019-05-14,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",134,2019
2394,45.425339,-93.186249,280,"MN",873,"Fraxinus","nigra","black ash","Plantae",25818,371,"Breaking leaf buds",2019,5,31,151,2458635,NA,2019,5,31,151,2458635,7,2019-05-31,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",151,2019
5509,45.407852,-93.199257,275,"MN",1044,"Toxicodendron","radicans","eastern poison ivy","Plantae",25820,498,"Colored leaves",2019,8,30,242,2458726,6,2019,9,14,257,2458741,5,2019-08-30,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",242,2019
2393,45.421753,-93.186989,279,"MN",1044,"Toxicodendron","radicans","eastern poison ivy","Plantae",25821,471,"Falling leaves",2019,9,19,262,2458746,5,2019,9,19,262,2458746,8,2019-09-19,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",262,2019
2393,45.421753,-93.186989,279,"MN",1044,"Toxicodendron","radicans","eastern poison ivy","Plantae",25821,498,"Colored leaves",2019,8,17,229,2458713,7,2019,9,19,262,2458746,8,2019-08-17,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",229,2019
8496,46.328629,-96.061256,388,"MN",1104,"Hirundo","rustica","barn swallow","Animalia",25894,292,"Live individuals",2019,4,25,115,2458599,NA,2019,4,25,115,2458599,6,2019-04-25,"calendar",NA,NA,NA,NA,"Adults observed","Bird",115,2019
8496,46.328629,-96.061256,388,"MN",1104,"Hirundo","rustica","barn swallow","Animalia",25894,297,"Nest building (birds)",2019,5,10,130,2458614,9,2019,5,31,151,2458635,19,2019-05-10,"calendar",NA,NA,NA,NA,"Nesting behavior","Bird",130,2019
8496,46.328629,-96.061256,388,"MN",1113,"Dryobates","pubescens","downy woodpecker","Animalia",25895,310,"Fruit/seed consumption",2019,1,20,20,2458504,NA,2019,4,25,115,2458599,6,2019-01-20,"calendar",NA,NA,NA,NA,"Feeding","Bird",20,2019
8496,46.328629,-96.061256,388,"MN",355,"Troglodytes","aedon","house wren","Animalia",25897,292,"Live individuals",2019,5,18,138,2458622,NA,2019,5,31,151,2458635,19,2019-05-18,"calendar",NA,NA,NA,NA,"Adults observed","Bird",138,2019
8496,46.328629,-96.061256,388,"MN",355,"Troglodytes","aedon","house wren","Animalia",25897,294,"Singing individuals (birds)",2019,5,18,138,2458622,NA,2019,5,31,151,2458635,19,2019-05-18,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",138,2019
8496,46.328629,-96.061256,388,"MN",355,"Troglodytes","aedon","house wren","Animalia",25897,297,"Nest building (birds)",2019,5,18,138,2458622,NA,2019,5,18,138,2458622,8,2019-05-18,"calendar",NA,NA,NA,NA,"Nesting behavior","Bird",138,2019
8496,46.328629,-96.061256,388,"MN",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,294,"Singing individuals (birds)",2019,4,1,91,2458575,35,2019,4,1,91,2458575,5,2019-04-01,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",91,2019
8496,46.328629,-96.061256,388,"MN",1124,"Tachycineta","bicolor","tree swallow","Animalia",25899,292,"Live individuals",2019,4,20,110,2458594,NA,2019,4,25,115,2458599,6,2019-04-20,"calendar",NA,NA,NA,NA,"Adults observed","Bird",110,2019
30,32.216873,-110.801132,817,"AZ",187,"Sphaeralcea","coccinea","scarlet globemallow","Plantae",25948,501,"Open flowers",2019,3,19,78,2458562,NA,2019,3,31,90,2458574,NA,2019-03-19,"calendar",NA,NA,NA,NA,"Open flowers","Forb",78,2019
8496,46.328629,-96.061256,388,"MN",93,"Tilia","americana","American basswood","Plantae",25991,371,"Breaking leaf buds",2019,4,25,115,2458599,NA,2019,5,18,138,2458622,8,2019-04-25,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",115,2019
8496,46.328629,-96.061256,388,"MN",93,"Tilia","americana","American basswood","Plantae",25991,471,"Falling leaves",2019,9,28,271,2458755,22,2019,11,1,305,2458789,29,2019-09-28,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",271,2019
8496,46.328629,-96.061256,388,"MN",93,"Tilia","americana","American basswood","Plantae",25991,498,"Colored leaves",2019,9,28,271,2458755,22,2019,11,1,305,2458789,29,2019-09-28,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",271,2019
8496,46.328629,-96.061256,388,"MN",93,"Tilia","americana","American basswood","Plantae",25991,501,"Open flowers",2019,7,13,194,2458678,3,2019,7,26,207,2458691,10,2019-07-13,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",194,2019
8496,46.328629,-96.061256,388,"MN",1016,"Sanguinaria","canadensis","bloodroot","Plantae",25992,501,"Open flowers",2019,5,1,121,2458605,6,2019,5,18,138,2458622,8,2019-05-01,"calendar",NA,NA,NA,NA,"Open flowers","Forb",121,2019
8496,46.328629,-96.061256,388,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",25993,371,"Breaking leaf buds",2019,5,10,130,2458614,9,2019,5,18,138,2458622,8,2019-05-10,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",130,2019
8496,46.328629,-96.061256,388,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",25993,471,"Falling leaves",2019,9,28,271,2458755,22,2019,10,20,293,2458777,12,2019-09-28,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",271,2019
8496,46.328629,-96.061256,388,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",25993,498,"Colored leaves",2019,9,28,271,2458755,22,2019,10,20,293,2458777,12,2019-09-28,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",271,2019
8496,46.328629,-96.061256,388,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",25993,501,"Open flowers",2019,5,31,151,2458635,13,2019,5,31,151,2458635,19,2019-05-31,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",151,2019
8496,46.328629,-96.061256,388,"MN",199,"Asclepias","syriaca","common milkweed","Plantae",25994,390,"Ripe fruits",2019,9,28,271,2458755,22,2019,10,20,293,2458777,12,2019-09-28,"calendar",NA,NA,NA,NA,"Ripe fruits","Forb",271,2019
8496,46.328629,-96.061256,388,"MN",199,"Asclepias","syriaca","common milkweed","Plantae",25994,501,"Open flowers",2019,7,10,191,2458675,14,2019,8,18,230,2458714,19,2019-07-10,"calendar",NA,NA,NA,NA,"Open flowers","Forb",191,2019
8496,46.328629,-96.061256,388,"MN",890,"Hemerocallis","fulva","orange daylily","Plantae",25995,482,"Initial growth (forbs)",2019,4,20,110,2458594,NA,2019,5,1,121,2458605,9,2019-04-20,"calendar",NA,NA,NA,NA,"Leaf budburst","Forb",110,2019
8496,46.328629,-96.061256,388,"MN",890,"Hemerocallis","fulva","orange daylily","Plantae",25995,501,"Open flowers",2019,7,10,191,2458675,14,2019,9,6,249,2458733,22,2019-07-10,"calendar",NA,NA,NA,NA,"Open flowers","Forb",191,2019
8460,43.09248,-73.591904,73,"NY",79,"Fagus","grandifolia","American beech","Plantae",26000,471,"Falling leaves",2019,10,8,281,2458765,15,2019,10,23,296,2458780,13,2019-10-08,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",281,2019
8460,43.09248,-73.591904,73,"NY",79,"Fagus","grandifolia","American beech","Plantae",26000,498,"Colored leaves",2019,10,8,281,2458765,15,2019,10,23,296,2458780,13,2019-10-08,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",281,2019
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",26001,390,"Ripe fruits",2019,9,12,255,2458739,8,2019,9,23,266,2458750,30,2019-09-12,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",255,2019
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",26001,471,"Falling leaves",2019,9,23,266,2458750,11,2019,10,23,296,2458780,13,2019-09-23,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",266,2019
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",26001,498,"Colored leaves",2019,9,23,266,2458750,11,2019,10,23,296,2458780,13,2019-09-23,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",266,2019
6579,43.078892,-85.627914,240,"MI",36,"Syringa","vulgaris","common lilac","Plantae",26196,373,"Breaking leaf buds (lilac/honeysuckle)",2019,5,4,124,2458608,NA,2019,5,12,132,2458616,21,2019-05-04,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",124,2019
8417,39.184319,-120.122032,1909,"CA",17,"Fragaria","virginiana","Virginia strawberry","Plantae",26949,482,"Initial growth (forbs)",2019,6,6,157,2458641,NA,2019,6,6,157,2458641,23,2019-06-06,"calendar",NA,NA,NA,NA,"Leaf budburst","Semi-evergreen forb",157,2019
8417,39.184319,-120.122032,1909,"CA",17,"Fragaria","virginiana","Virginia strawberry","Plantae",26950,482,"Initial growth (forbs)",2019,6,29,180,2458664,23,2019,6,29,180,2458664,14,2019-06-29,"calendar",NA,NA,NA,NA,"Leaf budburst","Semi-evergreen forb",180,2019
8417,39.184319,-120.122032,1909,"CA",27,"Populus","tremuloides","quaking aspen","Plantae",26957,371,"Breaking leaf buds",2019,6,15,166,2458650,NA,2019,7,20,201,2458685,7,2019-06-15,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",166,2019
8417,39.184319,-120.122032,1909,"CA",27,"Populus","tremuloides","quaking aspen","Plantae",26958,371,"Breaking leaf buds",2019,6,15,166,2458650,NA,2019,8,10,222,2458706,NA,2019-06-15,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",166,2019
8417,39.184319,-120.122032,1909,"CA",171,"Lupinus","polyphyllus","bigleaf lupine","Plantae",26965,482,"Initial growth (forbs)",2019,6,6,157,2458641,NA,2019,6,15,166,2458650,28,2019-06-06,"calendar",NA,NA,NA,NA,"Leaf budburst","Forb",157,2019
8417,39.184319,-120.122032,1909,"CA",171,"Lupinus","polyphyllus","bigleaf lupine","Plantae",26965,501,"Open flowers",2019,6,6,157,2458641,NA,2019,6,6,157,2458641,9,2019-06-06,"calendar",NA,NA,NA,NA,"Open flowers","Forb",157,2019
8417,39.184319,-120.122032,1909,"CA",171,"Lupinus","polyphyllus","bigleaf lupine","Plantae",26966,482,"Initial growth (forbs)",2019,6,6,157,2458641,NA,2019,6,6,157,2458641,23,2019-06-06,"calendar",NA,NA,NA,NA,"Leaf budburst","Forb",157,2019
5582,45.195858,-70.45369,360,"ME",79,"Fagus","grandifolia","American beech","Plantae",27421,498,"Colored leaves",2019,9,25,268,2458752,7,2019,10,23,296,2458780,7,2019-09-25,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",268,2019
8715,43.522804,-70.802277,207,"ME",189,"Taraxacum","officinale","common dandelion","Plantae",28189,501,"Open flowers",2019,5,19,139,2458623,6,2019,5,19,139,2458623,8,2019-05-19,"calendar",NA,NA,NA,NA,"Open flowers","Forb",139,2019
8715,43.522804,-70.802277,207,"ME",189,"Taraxacum","officinale","common dandelion","Plantae",28189,504,"Recent fruit or seed drop",2019,6,3,154,2458638,7,2019,6,3,154,2458638,99,2019-06-03,"calendar",NA,NA,NA,NA,"Ripe fruits","Forb",154,2019
8715,43.522804,-70.802277,207,"ME",3,"Acer","rubrum","red maple","Plantae",28191,371,"Breaking leaf buds",2019,4,22,112,2458596,NA,2019,4,22,112,2458596,6,2019-04-22,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",112,2019
8715,43.522804,-70.802277,207,"ME",3,"Acer","rubrum","red maple","Plantae",28191,390,"Ripe fruits",2019,5,19,139,2458623,6,2019,6,9,160,2458644,9,2019-05-19,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",139,2019
8715,43.522804,-70.802277,207,"ME",3,"Acer","rubrum","red maple","Plantae",28191,501,"Open flowers",2019,4,22,112,2458596,NA,2019,5,5,125,2458609,8,2019-04-22,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",112,2019
8715,43.522804,-70.802277,207,"ME",3,"Acer","rubrum","red maple","Plantae",28191,504,"Recent fruit or seed drop",2019,6,18,169,2458653,9,2019,6,18,169,2458653,6,2019-06-18,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",169,2019
8715,43.522804,-70.802277,207,"ME",352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28193,292,"Live individuals",2019,5,13,133,2458617,8,2019,8,26,238,2458722,15,2019-05-13,"calendar",NA,NA,NA,NA,"Adults observed","Bird",133,2019
8715,43.522804,-70.802277,207,"ME",396,"Danaus","plexippus","monarch","Animalia",28194,327,"Adults",2019,7,16,197,2458681,8,2019,7,29,210,2458694,20,2019-07-16,"calendar",NA,NA,NA,NA,"Adults observed","Insect",197,2019
1338,44.033802,-122.977631,146,"OR",189,"Taraxacum","officinale","common dandelion","Plantae",28201,390,"Ripe fruits",2019,3,30,89,2458573,NA,2019,3,30,89,2458573,NA,2019-03-30,"calendar",NA,NA,NA,NA,"Ripe fruits","Forb",89,2019
1338,44.033802,-122.977631,146,"OR",189,"Taraxacum","officinale","common dandelion","Plantae",28201,482,"Initial growth (forbs)",2019,3,16,75,2458559,NA,2019,3,16,75,2458559,NA,2019-03-16,"calendar",NA,NA,NA,NA,"Leaf budburst","Forb",75,2019
1338,44.033802,-122.977631,146,"OR",189,"Taraxacum","officinale","common dandelion","Plantae",28201,501,"Open flowers",2019,3,16,75,2458559,NA,2019,3,30,89,2458573,NA,2019-03-16,"calendar",NA,NA,NA,NA,"Open flowers","Forb",75,2019
1338,44.033802,-122.977631,146,"OR",189,"Taraxacum","officinale","common dandelion","Plantae",28201,504,"Recent fruit or seed drop",2019,3,30,89,2458573,NA,2019,3,30,89,2458573,NA,2019-03-30,"calendar",NA,NA,NA,NA,"Ripe fruits","Forb",89,2019
132,45.704201,-95.018402,399,"MN",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",28240,205,"Open flowers (lilac)",2019,6,2,153,2458637,1,2019,6,15,166,2458650,1,2019-06-02,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",153,2019
132,45.704201,-95.018402,399,"MN",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",28240,206,"Full flowering (lilac)",2019,6,7,158,2458642,1,2019,6,13,164,2458648,1,2019-06-07,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",158,2019
132,45.704201,-95.018402,399,"MN",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",28240,373,"Breaking leaf buds (lilac/honeysuckle)",2019,4,29,119,2458603,1,2019,6,11,162,2458646,1,2019-04-29,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",119,2019
132,45.704201,-95.018402,399,"MN",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",28241,205,"Open flowers (lilac)",2019,6,2,153,2458637,1,2019,6,15,166,2458650,1,2019-06-02,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",153,2019
132,45.704201,-95.018402,399,"MN",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",28241,206,"Full flowering (lilac)",2019,6,7,158,2458642,1,2019,6,12,163,2458647,1,2019-06-07,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",158,2019
132,45.704201,-95.018402,399,"MN",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",28241,373,"Breaking leaf buds (lilac/honeysuckle)",2019,4,30,120,2458604,1,2019,6,11,162,2458646,1,2019-04-30,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",120,2019
8418,32.363758,-94.873947,108,"TX",887,"Hedera","helix","English ivy","Plantae",28242,371,"Breaking leaf buds",2019,1,1,1,2458485,NA,2019,1,14,14,2458498,2,2019-01-01,"calendar",NA,NA,NA,NA,"Leaf budburst","Evergreen broadleaf",1,2019
8418,32.363758,-94.873947,108,"TX",952,"Parthenocissus","quinquefolia","Virginia creeper","Plantae",28243,371,"Breaking leaf buds",2019,3,31,90,2458574,4,2019,4,17,107,2458591,4,2019-03-31,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",90,2019
8418,32.363758,-94.873947,108,"TX",375,"Zenaida","macroura","mourning dove","Animalia",28246,294,"Singing individuals (birds)",2019,2,24,55,2458539,4,2019,2,24,55,2458539,3,2019-02-24,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",55,2019
8418,32.363758,-94.873947,108,"TX",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,294,"Singing individuals (birds)",2019,2,24,55,2458539,4,2019,2,24,55,2458539,3,2019-02-24,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",55,2019
8418,32.363758,-94.873947,108,"TX",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,457,"Insect consumption",2019,5,12,132,2458616,4,2019,5,12,132,2458616,3,2019-05-12,"calendar",NA,NA,NA,NA,"Feeding","Bird",132,2019
8736,44.903229,-93.217445,254,"MN",288,"Bombus","spp.","bumblebee","Animalia",28350,312,"Flower visitation",2019,6,20,171,2458655,62,2019,9,28,271,2458755,6,2019-06-20,"calendar",NA,NA,NA,NA,"Feeding","Insect",171,2019
8736,44.903229,-93.217445,254,"MN",288,"Bombus","spp.","bumblebee","Animalia",28350,327,"Adults",2019,4,19,109,2458593,8,2019,9,28,271,2458755,6,2019-04-19,"calendar",NA,NA,NA,NA,"Adults observed","Insect",109,2019
8736,44.903229,-93.217445,254,"MN",391,"Pieris","rapae","cabbage white","Animalia",28351,327,"Adults",2019,7,24,205,2458689,1,2019,7,24,205,2458689,1,2019-07-24,"calendar",NA,NA,NA,NA,"Adults observed","Insect",205,2019
8736,44.903229,-93.217445,254,"MN",396,"Danaus","plexippus","monarch","Animalia",28352,312,"Flower visitation",2019,7,24,205,2458689,1,2019,9,3,246,2458730,1,2019-07-24,"calendar",NA,NA,NA,NA,"Feeding","Insect",205,2019
